"Code","Year","Hydropower","Solar","Wind","Other"
"BLZ","1995","0","0","0","0"
"BLZ","1996","0","0","0","0"
"BLZ","1997","0","0","0","0"
"BLZ","1998","0","0","0","0"
"BLZ","1999","0","0","0","0"
"BLZ","2000","0","0","0","0"
"BLZ","2001","0","0","0","0"
"BLZ","2002","0","0","0","0"
"BLZ","2003","0","0","0","0"
"BLZ","2004","0","0","0","0"
"BLZ","2005","0","0","0","0"
"BLZ","2006","0","0","0","0"
"BLZ","2007","0","0","0","0"
"BLZ","2008","0","0","0","0"
"BLZ","2009","0","0","0","0"
"BLZ","2010","0","0","0","0"
"BLZ","2011","0","0","0","0"
"BLZ","2012","0","0","0","0"
"BLZ","2013","0","0","0","0"
"BLZ","2014","0","0","0","0"
"BLZ","2015","0","0","0","0"
"BLZ","2016","0","0","0","0"
"BLZ","2017","0","0","0","0"
"BLZ","2018","0","0","0","0"
"BEN","1965","0","0","0","0"
"BEN","1966","0","0","0","0"
"BEN","1967","0","0","0","0"
"BEN","1968","0","0","0","0"
"BEN","1969","0","0","0","0"
"BEN","1970","0","0","0","0"
"BEN","1971","0","0","0","0"
"BEN","1972","0","0","0","0"
"BEN","1973","0","0","0","0"
"BEN","1974","0","0","0","0"
"BEN","1975","0","0","0","0"
"BEN","1976","0","0","0","0"
"BEN","1977","0","0","0","0"
"BEN","1978","0","0","0","0"
"BEN","1979","0","0","0","0"
"BEN","1980","0","0","0","0"
"BEN","1981","0","0","0","0"
"BEN","1982","0","0","0","0"
"BEN","1983","0","0","0","0"
"BEN","1984","0","0","0","0"
"BEN","1985","0","0","0","0"
"BEN","1986","0","0","0","0"
"BEN","1987","0","0","0","0"
"BEN","1988","0","0","0","0"
"BEN","1989","0","0","0","0"
"BEN","1990","0","0","0","0"
"BEN","1991","0","0","0","0"
"BEN","1992","0","0","0","0"
"BEN","1993","0","0","0","0"
"BEN","1994","0","0","0","0"
"BEN","1995","0","0","0","0"
"BEN","1996","0","0","0","0"
"BEN","1997","0","0","0","0"
"BEN","1998","0","0","0","0"
"BEN","1999","0","0","0","0"
"BEN","2000","0","0","0","0"
"BEN","2001","0","0","0","0"
"BEN","2002","0","0","0","0"
"BEN","2003","0","0","0","0"
"BEN","2004","0","0","0","0"
"BEN","2005","0","0","0","0"
"BEN","2006","0","0","0","0"
"BEN","2007","0","0","0","0"
"BEN","2008","0","0","0","0"
"BEN","2009","0","0","0","0"
"BEN","2010","0","0","0","0"
"BEN","2011","0","0","0","0"
"BEN","2012","0","0","0","0"
"BEN","2013","0","0","0","0"
"BEN","2014","0","0","0","0"
"BEN","2015","0","0","0","0"
"BEN","2016","0","0","0","0"
"BEN","2017","0","0","0","0"
"BEN","2018","0","0","0","0"
"BMU","1965","0","0","0","0"
"BMU","1966","0","0","0","0"
"BMU","1967","0","0","0","0"
"BMU","1968","0","0","0","0"
"BMU","1969","0","0","0","0"
"BMU","1970","0","0","0","0"
"BMU","1971","0","0","0","0"
"BMU","1972","0","0","0","0"
"BMU","1973","0","0","0","0"
"BMU","1974","0","0","0","0"
"BMU","1975","0","0","0","0"
"BMU","1976","0","0","0","0"
"BMU","1977","0","0","0","0"
"BMU","1978","0","0","0","0"
"BMU","1979","0","0","0","0"
"BMU","1980","0","0","0","0"
"BMU","1981","0","0","0","0"
"BMU","1982","0","0","0","0"
"BMU","1983","0","0","0","0"
"BMU","1984","0","0","0","0"
"BMU","1985","0","0","0","0"
"BMU","1986","0","0","0","0"
"BMU","1987","0","0","0","0"
"BMU","1988","0","0","0","0"
"BMU","1989","0","0","0","0"
"BMU","1990","0","0","0","0"
"BMU","1991","0","0","0","0"
"BMU","1992","0","0","0","0"
"BMU","1993","0","0","0","0"
"BMU","1994","0","0","0","0"
"BMU","1995","0","0","0","0"
"BMU","1996","0","0","0","0"
"BMU","1997","0","0","0","0"
"BMU","1998","0","0","0","0"
"BMU","1999","0","0","0","0"
"BMU","2000","0","0","0","0"
"BMU","2001","0","0","0","0"
"BMU","2002","0","0","0","0"
"BMU","2003","0","0","0","0"
"BMU","2004","0","0","0","0"
"BMU","2005","0","0","0","0"
"BMU","2006","0","0","0","0"
"BMU","2007","0","0","0","0"
"BMU","2008","0","0","0","0"
"BMU","2009","0","0","0","0"
"BMU","2010","0","0","0","0"
"BMU","2011","0","0","0","0"
"BMU","2012","0","0","0","0"
"BMU","2013","0","0","0","0"
"BMU","2014","0","0","0","0"
"BMU","2015","0","0","0","0"
"BMU","2016","0","0","0","0"
"BMU","2017","0","0","0","0"
"BMU","2018","0","0","0","0"
"BTN","1965","0","0","0","0"
"BTN","1966","0","0","0","0"
"BTN","1967","0","0","0","0"
"BTN","1968","0","0","0","0"
"BTN","1969","0","0","0","0"
"BTN","1970","0","0","0","0"
"BTN","1971","0","0","0","0"
"BTN","1972","0","0","0","0"
"BTN","1973","0","0","0","0"
"BTN","1974","0","0","0","0"
"BTN","1975","0","0","0","0"
"BTN","1976","0","0","0","0"
"BTN","1977","0","0","0","0"
"BTN","1978","0","0","0","0"
"BTN","1979","0","0","0","0"
"BTN","1980","0","0","0","0"
"BTN","1981","0","0","0","0"
"BTN","1982","0","0","0","0"
"BTN","1983","0","0","0","0"
"BTN","1984","0","0","0","0"
"BTN","1985","0","0","0","0"
"BTN","1986","0","0","0","0"
"BTN","1987","0","0","0","0"
"BTN","1988","0","0","0","0"
"BTN","1989","0","0","0","0"
"BTN","1990","0","0","0","0"
"BTN","1991","0","0","0","0"
"BTN","1992","0","0","0","0"
"BTN","1993","0","0","0","0"
"BTN","1994","0","0","0","0"
"BTN","1995","0","0","0","0"
"BTN","1996","0","0","0","0"
"BTN","1997","0","0","0","0"
"BTN","1998","0","0","0","0"
"BTN","1999","0","0","0","0"
"BTN","2000","0","0","0","0"
"BTN","2001","0","0","0","0"
"BTN","2002","0","0","0","0"
"BTN","2003","0","0","0","0"
"BTN","2004","0","0","0","0"
"BTN","2005","0","0","0","0"
"BTN","2006","0","0","0","0"
"BTN","2007","0","0","0","0"
"BTN","2008","0","0","0","0"
"BTN","2009","0","0","0","0"
"BTN","2010","0","0","0","0"
"BTN","2011","0","0","0","0"
"BTN","2012","0","0","0","0"
"BTN","2013","0","0","0","0"
"BTN","2014","0","0","0","0"
"BTN","2015","0","0","0","0"
"BTN","2016","0","0","0","0"
"BTN","2017","0","0","0","0"
"BTN","2018","0","0","0","0"
"BOL","1965","0","0","0","0"
"BOL","1966","0","0","0","0"
"BOL","1967","0","0","0","0"
"BOL","1968","0","0","0","0"
"BOL","1969","0","0","0","0"
"BOL","1970","0","0","0","0"
"BOL","1971","0","0","0","0"
"BOL","1972","0","0","0","0"
"BOL","1973","0","0","0","0"
"BOL","1974","0","0","0","0"
"BOL","1975","0","0","0","0"
"BOL","1976","0","0","0","0"
"BOL","1977","0","0","0","0"
"BOL","1978","0","0","0","0"
"BOL","1979","0","0","0","0"
"BOL","1980","0","0","0","0"
"BOL","1981","0","0","0","0"
"BOL","1982","0","0","0","0"
"BOL","1983","0","0","0","0"
"BOL","1984","0","0","0","0"
"BOL","1985","0","0","0","0"
"BOL","1986","0","0","0","0"
"BOL","1987","0","0","0","0"
"BOL","1988","0","0","0","0"
"BOL","1989","0","0","0","0"
"BOL","1990","0","0","0","0"
"BOL","1991","0","0","0","0"
"BOL","1992","0","0","0","0"
"BOL","1993","0","0","0","0"
"BOL","1994","0","0","0","0"
"BOL","1995","0","0","0","0"
"BOL","1996","0","0","0","0"
"BOL","1997","0","0","0","0"
"BOL","1998","0","0","0","0"
"BOL","1999","0","0","0","0"
"BOL","2000","0","0","0","0"
"BOL","2001","0","0","0","0"
"BOL","2002","0","0","0","0"
"BOL","2003","0","0","0","0"
"BOL","2004","0","0","0","0"
"BOL","2005","0","0","0","0"
"BOL","2006","0","0","0","0"
"BOL","2007","0","0","0","0"
"BOL","2008","0","0","0","0"
"BOL","2009","0","0","0","0"
"BOL","2010","0","0","0","0"
"BOL","2011","0","0","0","0"
"BOL","2012","0","0","0","0"
"BOL","2013","0","0","0","0"
"BOL","2014","0","0","0","0"
"BOL","2015","0","0","0","0"
"BOL","2016","0","0","0","0"
"BOL","2017","0","0","0","0"
"BOL","2018","0","0","0","0"
"BIH","1965","0","0","0","0"
"BIH","1966","0","0","0","0"
"BIH","1967","0","0","0","0"
"BIH","1968","0","0","0","0"
"BIH","1969","0","0","0","0"
"BIH","1970","0","0","0","0"
"BIH","1971","0","0","0","0"
"BIH","1972","0","0","0","0"
"BIH","1973","0","0","0","0"
"BIH","1974","0","0","0","0"
"BIH","1975","0","0","0","0"
"BIH","1976","0","0","0","0"
"BIH","1977","0","0","0","0"
"BIH","1978","0","0","0","0"
"BIH","1979","0","0","0","0"
"BIH","1980","0","0","0","0"
"BIH","1981","0","0","0","0"
"BIH","1982","0","0","0","0"
"BIH","1983","0","0","0","0"
"BIH","1984","0","0","0","0"
"BIH","1985","0","0","0","0"
"BIH","1986","0","0","0","0"
"BIH","1987","0","0","0","0"
"BIH","1988","0","0","0","0"
"BIH","1989","0","0","0","0"
"BIH","1990","0","0","0","0"
"BIH","1991","0","0","0","0"
"BIH","1992","0","0","0","0"
"BIH","1993","0","0","0","0"
"BIH","1994","0","0","0","0"
"BIH","1995","0","0","0","0"
"BIH","1996","0","0","0","0"
"BIH","1997","0","0","0","0"
"BIH","1998","0","0","0","0"
"BIH","1999","0","0","0","0"
"BIH","2000","0","0","0","0"
"BIH","2001","0","0","0","0"
"BIH","2002","0","0","0","0"
"BIH","2003","0","0","0","0"
"BIH","2004","0","0","0","0"
"BIH","2005","0","0","0","0"
"BIH","2006","0","0","0","0"
"BIH","2007","0","0","0","0"
"BIH","2008","0","0","0","0"
"BIH","2009","0","0","0","0"
"BIH","2010","0","0","0","0"
"BIH","2011","0","0","0","0"
"BIH","2012","0","0","0","0"
"BIH","2013","0","0","0","0"
"BIH","2014","0","0","0","0"
"BIH","2015","0","0","0","0"
"BIH","2016","0","0","0","0"
"BIH","2017","0","0","0","0"
"BIH","2018","0","0","0","0"
"BWA","1965","0","0","0","0"
"BWA","1966","0","0","0","0"
"BWA","1967","0","0","0","0"
"BWA","1968","0","0","0","0"
"BWA","1969","0","0","0","0"
"BWA","1970","0","0","0","0"
"BWA","1971","0","0","0","0"
"BWA","1972","0","0","0","0"
"BWA","1973","0","0","0","0"
"BWA","1974","0","0","0","0"
"BWA","1975","0","0","0","0"
"BWA","1976","0","0","0","0"
"BWA","1977","0","0","0","0"
"BWA","1978","0","0","0","0"
"BWA","1979","0","0","0","0"
"BWA","1980","0","0","0","0"
"BWA","1981","0","0","0","0"
"BWA","1982","0","0","0","0"
"BWA","1983","0","0","0","0"
"BWA","1984","0","0","0","0"
"BWA","1985","0","0","0","0"
"BWA","1986","0","0","0","0"
"BWA","1987","0","0","0","0"
"BWA","1988","0","0","0","0"
"BWA","1989","0","0","0","0"
"BWA","1990","0","0","0","0"
"BWA","1991","0","0","0","0"
"BWA","1992","0","0","0","0"
"BWA","1993","0","0","0","0"
"BWA","1994","0","0","0","0"
"BWA","1995","0","0","0","0"
"BWA","1996","0","0","0","0"
"BWA","1997","0","0","0","0"
"BWA","1998","0","0","0","0"
"BWA","1999","0","0","0","0"
"BWA","2000","0","0","0","0"
"BWA","2001","0","0","0","0"
"BWA","2002","0","0","0","0"
"BWA","2003","0","0","0","0"
"BWA","2004","0","0","0","0"
"BWA","2005","0","0","0","0"
"BWA","2006","0","0","0","0"
"BWA","2007","0","0","0","0"
"BWA","2008","0","0","0","0"
"BWA","2009","0","0","0","0"
"BWA","2010","0","0","0","0"
"BWA","2011","0","0","0","0"
"BWA","2012","0","0","0","0"
"BWA","2013","0","0","0","0"
"BWA","2014","0","0","0","0"
"BWA","2015","0","0","0","0"
"BWA","2016","0","0","0","0"
"BWA","2017","0","0","0","0"
"BWA","2018","0","0","0","0"
"BVT","1965","0","0","0","0"
"BVT","1966","0","0","0","0"
"BVT","1967","0","0","0","0"
"BVT","1968","0","0","0","0"
"BVT","1969","0","0","0","0"
"BVT","1970","0","0","0","0"
"BVT","1971","0","0","0","0"
"BVT","1972","0","0","0","0"
"BVT","1973","0","0","0","0"
"BVT","1974","0","0","0","0"
"BVT","1975","0","0","0","0"
"BVT","1976","0","0","0","0"
"BVT","1977","0","0","0","0"
"BVT","1978","0","0","0","0"
"BVT","1979","0","0","0","0"
"BVT","1980","0","0","0","0"
"BVT","1981","0","0","0","0"
"BVT","1982","0","0","0","0"
"BVT","1983","0","0","0","0"
"BVT","1984","0","0","0","0"
"BVT","1985","0","0","0","0"
"BVT","1986","0","0","0","0"
"BVT","1987","0","0","0","0"
"BVT","1988","0","0","0","0"
"BVT","1989","0","0","0","0"
"BVT","1990","0","0","0","0"
"BVT","1991","0","0","0","0"
"BVT","1992","0","0","0","0"
"BVT","1993","0","0","0","0"
"BVT","1994","0","0","0","0"
"BVT","1995","0","0","0","0"
"BVT","1996","0","0","0","0"
"BVT","1997","0","0","0","0"
"BVT","1998","0","0","0","0"
"BVT","1999","0","0","0","0"
"BVT","2000","0","0","0","0"
"BVT","2001","0","0","0","0"
"BVT","2002","0","0","0","0"
"BVT","2003","0","0","0","0"
"BVT","2004","0","0","0","0"
"BVT","2005","0","0","0","0"
"BVT","2006","0","0","0","0"
"BVT","2007","0","0","0","0"
"BVT","2008","0","0","0","0"
"BVT","2009","0","0","0","0"
"BVT","2010","0","0","0","0"
"BVT","2011","0","0","0","0"
"BVT","2012","0","0","0","0"
"BVT","2013","0","0","0","0"
"BVT","2014","0","0","0","0"
"BVT","2015","0","0","0","0"
"BVT","2016","0","0","0","0"
"BVT","2017","0","0","0","0"
"BVT","2018","0","0","0","0"
"IOT","1965","0","0","0","0"
"IOT","1966","0","0","0","0"
"IOT","1967","0","0","0","0"
"IOT","1968","0","0","0","0"
"IOT","1969","0","0","0","0"
"IOT","1970","0","0","0","0"
"IOT","1971","0","0","0","0"
"IOT","1972","0","0","0","0"
"IOT","1973","0","0","0","0"
"IOT","1974","0","0","0","0"
"IOT","1975","0","0","0","0"
"IOT","1976","0","0","0","0"
"IOT","1977","0","0","0","0"
"IOT","1978","0","0","0","0"
"IOT","1979","0","0","0","0"
"IOT","1980","0","0","0","0"
"IOT","1981","0","0","0","0"
"IOT","1982","0","0","0","0"
"IOT","1983","0","0","0","0"
"IOT","1984","0","0","0","0"
"IOT","1985","0","0","0","0"
"IOT","1986","0","0","0","0"
"IOT","1987","0","0","0","0"
"IOT","1988","0","0","0","0"
"IOT","1989","0","0","0","0"
"IOT","1990","0","0","0","0"
"IOT","1991","0","0","0","0"
"IOT","1992","0","0","0","0"
"IOT","1993","0","0","0","0"
"IOT","1994","0","0","0","0"
"IOT","1995","0","0","0","0"
"IOT","1996","0","0","0","0"
"IOT","1997","0","0","0","0"
"IOT","1998","0","0","0","0"
"IOT","1999","0","0","0","0"
"IOT","2000","0","0","0","0"
"IOT","2001","0","0","0","0"
"IOT","2002","0","0","0","0"
"IOT","2003","0","0","0","0"
"IOT","2004","0","0","0","0"
"IOT","2005","0","0","0","0"
"IOT","2006","0","0","0","0"
"IOT","2007","0","0","0","0"
"IOT","2008","0","0","0","0"
"IOT","2009","0","0","0","0"
"IOT","2010","0","0","0","0"
"IOT","2011","0","0","0","0"
"IOT","2012","0","0","0","0"
"IOT","2013","0","0","0","0"
"IOT","2014","0","0","0","0"
"IOT","2015","0","0","0","0"
"IOT","2016","0","0","0","0"
"IOT","2017","0","0","0","0"
"IOT","2018","0","0","0","0"
"BRN","1965","0","0","0","0"
"BRN","1966","0","0","0","0"
"BRN","1967","0","0","0","0"
"BRN","1968","0","0","0","0"
"BRN","1969","0","0","0","0"
"BRN","1970","0","0","0","0"
"BRN","1971","0","0","0","0"
"BRN","1972","0","0","0","0"
"BRN","1973","0","0","0","0"
"BRN","1974","0","0","0","0"
"BRN","1975","0","0","0","0"
"BRN","1976","0","0","0","0"
"BRN","1977","0","0","0","0"
"BRN","1978","0","0","0","0"
"BRN","1979","0","0","0","0"
"BRN","1980","0","0","0","0"
"BRN","1981","0","0","0","0"
"BRN","1982","0","0","0","0"
"BRN","1983","0","0","0","0"
"BRN","1984","0","0","0","0"
"BRN","1985","0","0","0","0"
"BRN","1986","0","0","0","0"
"BRN","1987","0","0","0","0"
"BRN","1988","0","0","0","0"
"BRN","1989","0","0","0","0"
"BRN","1990","0","0","0","0"
"BRN","1991","0","0","0","0"
"BRN","1992","0","0","0","0"
"BRN","1993","0","0","0","0"
"BRN","1994","0","0","0","0"
"BRN","1995","0","0","0","0"
"BRN","1996","0","0","0","0"
"BRN","1997","0","0","0","0"
"BRN","1998","0","0","0","0"
"BRN","1999","0","0","0","0"
"BRN","2000","0","0","0","0"
"BRN","2001","0","0","0","0"
"BRN","2002","0","0","0","0"
"BRN","2003","0","0","0","0"
"BRN","2004","0","0","0","0"
"BRN","2005","0","0","0","0"
"BRN","2006","0","0","0","0"
"BRN","2007","0","0","0","0"
"BRN","2008","0","0","0","0"
"BRN","2009","0","0","0","0"
"BRN","2010","0","0","0","0"
"BRN","2011","0","0","0","0"
"BRN","2012","0","0","0","0"
"BRN","2013","0","0","0","0"
"BRN","2014","0","0","0","0"
"BRN","2015","0","0","0","0"
"BRN","2016","0","0","0","0"
"BRN","2017","0","0","0","0"
"BRN","2018","0","0","0","0"
"BFA","1965","0","0","0","0"
"BFA","1966","0","0","0","0"
"BFA","1967","0","0","0","0"
"BFA","1968","0","0","0","0"
"BFA","1969","0","0","0","0"
"BFA","1970","0","0","0","0"
"BFA","1971","0","0","0","0"
"BFA","1972","0","0","0","0"
"BFA","1973","0","0","0","0"
"BFA","1974","0","0","0","0"
"BFA","1975","0","0","0","0"
"BFA","1976","0","0","0","0"
"BFA","1977","0","0","0","0"
"BFA","1978","0","0","0","0"
"BFA","1979","0","0","0","0"
"BFA","1980","0","0","0","0"
"BFA","1981","0","0","0","0"
"BFA","1982","0","0","0","0"
"BFA","1983","0","0","0","0"
"BFA","1984","0","0","0","0"
"BFA","1985","0","0","0","0"
"BFA","1986","0","0","0","0"
"BFA","1987","0","0","0","0"
"BFA","1988","0","0","0","0"
"BFA","1989","0","0","0","0"
"BFA","1990","0","0","0","0"
"BFA","1991","0","0","0","0"
"BFA","1992","0","0","0","0"
"BFA","1993","0","0","0","0"
"BFA","1994","0","0","0","0"
"BFA","1995","0","0","0","0"
"BFA","1996","0","0","0","0"
"BFA","1997","0","0","0","0"
"BFA","1998","0","0","0","0"
"BFA","1999","0","0","0","0"
"BFA","2000","0","0","0","0"
"BFA","2001","0","0","0","0"
"BFA","2002","0","0","0","0"
"BFA","2003","0","0","0","0"
"BFA","2004","0","0","0","0"
"BFA","2005","0","0","0","0"
"BFA","2006","0","0","0","0"
"BFA","2007","0","0","0","0"
"BFA","2008","0","0","0","0"
"BFA","2009","0","0","0","0"
"BFA","2010","0","0","0","0"
"BFA","2011","0","0","0","0"
"BFA","2012","0","0","0","0"
"BFA","2013","0","0","0","0"
"BFA","2014","0","0","0","0"
"BFA","2015","0","0","0","0"
"BFA","2016","0","0","0","0"
"BFA","2017","0","0","0","0"
"BFA","2018","0","0","0","0"
"BDI","1965","0","0","0","0"
"BDI","1966","0","0","0","0"
"BDI","1967","0","0","0","0"
"BDI","1968","0","0","0","0"
"BDI","1969","0","0","0","0"
"BDI","1970","0","0","0","0"
"BDI","1971","0","0","0","0"
"BDI","1972","0","0","0","0"
"BDI","1973","0","0","0","0"
"BDI","1974","0","0","0","0"
"BDI","1975","0","0","0","0"
"BDI","1976","0","0","0","0"
"BDI","1977","0","0","0","0"
"BDI","1978","0","0","0","0"
"BDI","1979","0","0","0","0"
"BDI","1980","0","0","0","0"
"BDI","1981","0","0","0","0"
"BDI","1982","0","0","0","0"
"BDI","1983","0","0","0","0"
"BDI","1984","0","0","0","0"
"BDI","1985","0","0","0","0"
"BDI","1986","0","0","0","0"
"BDI","1987","0","0","0","0"
"BDI","1988","0","0","0","0"
"BDI","1989","0","0","0","0"
"BDI","1990","0","0","0","0"
"BDI","1991","0","0","0","0"
"BDI","1992","0","0","0","0"
"BDI","1993","0","0","0","0"
"BDI","1994","0","0","0","0"
"BDI","1995","0","0","0","0"
"BDI","1996","0","0","0","0"
"BDI","1997","0","0","0","0"
"BDI","1998","0","0","0","0"
"BDI","1999","0","0","0","0"
"BDI","2000","0","0","0","0"
"BDI","2001","0","0","0","0"
"BDI","2002","0","0","0","0"
"BDI","2003","0","0","0","0"
"BDI","2004","0","0","0","0"
"BDI","2005","0","0","0","0"
"BDI","2006","0","0","0","0"
"BDI","2007","0","0","0","0"
"BDI","2008","0","0","0","0"
"BDI","2009","0","0","0","0"
"BDI","2010","0","0","0","0"
"BDI","2011","0","0","0","0"
"BDI","2012","0","0","0","0"
"BDI","2013","0","0","0","0"
"BDI","2014","0","0","0","0"
"BDI","2015","0","0","0","0"
"BDI","2016","0","0","0","0"
"BDI","2017","0","0","0","0"
"BDI","2018","0","0","0","0"
"KHM","1965","0","0","0","0"
"KHM","1966","0","0","0","0"
"KHM","1967","0","0","0","0"
"KHM","1968","0","0","0","0"
"KHM","1969","0","0","0","0"
"KHM","1970","0","0","0","0"
"KHM","1971","0","0","0","0"
"KHM","1972","0","0","0","0"
"KHM","1973","0","0","0","0"
"KHM","1974","0","0","0","0"
"KHM","1975","0","0","0","0"
"KHM","1976","0","0","0","0"
"KHM","1977","0","0","0","0"
"KHM","1978","0","0","0","0"
"KHM","1979","0","0","0","0"
"KHM","1980","0","0","0","0"
"KHM","1981","0","0","0","0"
"KHM","1982","0","0","0","0"
"KHM","1983","0","0","0","0"
"KHM","1984","0","0","0","0"
"KHM","1985","0","0","0","0"
"KHM","1986","0","0","0","0"
"KHM","1987","0","0","0","0"
"KHM","1988","0","0","0","0"
"KHM","1989","0","0","0","0"
"KHM","1990","0","0","0","0"
"KHM","1991","0","0","0","0"
"KHM","1992","0","0","0","0"
"KHM","1993","0","0","0","0"
"KHM","1994","0","0","0","0"
"KHM","1995","0","0","0","0"
"KHM","1996","0","0","0","0"
"KHM","1997","0","0","0","0"
"KHM","1998","0","0","0","0"
"KHM","1999","0","0","0","0"
"KHM","2000","0","0","0","0"
"KHM","2001","0","0","0","0"
"KHM","2002","0","0","0","0"
"KHM","2003","0","0","0","0"
"KHM","2004","0","0","0","0"
"KHM","2005","0","0","0","0"
"KHM","2006","0","0","0","0"
"KHM","2007","0","0","0","0"
"KHM","2008","0","0","0","0"
"KHM","2009","0","0","0","0"
"KHM","2010","0","0","0","0"
"KHM","2011","0","0","0","0"
"KHM","2012","0","0","0","0"
"KHM","2013","0","0","0","0"
"KHM","2014","0","0","0","0"
"KHM","2015","0","0","0","0"
"KHM","2016","0","0","0","0"
"KHM","2017","0","0","0","0"
"KHM","2018","0","0","0","0"
"CMR","1965","0","0","0","0"
"CMR","1966","0","0","0","0"
"CMR","1967","0","0","0","0"
"CMR","1968","0","0","0","0"
"CMR","1969","0","0","0","0"
"CMR","1970","0","0","0","0"
"CMR","1971","0","0","0","0"
"CMR","1972","0","0","0","0"
"CMR","1973","0","0","0","0"
"CMR","1974","0","0","0","0"
"CMR","1975","0","0","0","0"
"CMR","1976","0","0","0","0"
"CMR","1977","0","0","0","0"
"CMR","1978","0","0","0","0"
"CMR","1979","0","0","0","0"
"CMR","1980","0","0","0","0"
"CMR","1981","0","0","0","0"
"CMR","1982","0","0","0","0"
"CMR","1983","0","0","0","0"
"CMR","1984","0","0","0","0"
"CMR","1985","0","0","0","0"
"CMR","1986","0","0","0","0"
"CMR","1987","0","0","0","0"
"CMR","1988","0","0","0","0"
"CMR","1989","0","0","0","0"
"CMR","1990","0","0","0","0"
"CMR","1991","0","0","0","0"
"CMR","1992","0","0","0","0"
"CMR","1993","0","0","0","0"
"CMR","1994","0","0","0","0"
"CMR","1995","0","0","0","0"
"CMR","1996","0","0","0","0"
"CMR","1997","0","0","0","0"
"CMR","1998","0","0","0","0"
"CMR","1999","0","0","0","0"
"CMR","2000","0","0","0","0"
"CMR","2001","0","0","0","0"
"CMR","2002","0","0","0","0"
"CMR","2003","0","0","0","0"
"CMR","2004","0","0","0","0"
"CMR","2005","0","0","0","0"
"CMR","2006","0","0","0","0"
"CMR","2007","0","0","0","0"
"CMR","2008","0","0","0","0"
"CMR","2009","0","0","0","0"
"CMR","2010","0","0","0","0"
"CMR","2011","0","0","0","0"
"CMR","2012","0","0","0","0"
"CMR","2013","0","0","0","0"
"CMR","2014","0","0","0","0"
"CMR","2015","0","0","0","0"
"CMR","2016","0","0","0","0"
"CMR","2017","0","0","0","0"
"CMR","2018","0","0","0","0"
"CPV","1965","0","0","0","0"
"CPV","1966","0","0","0","0"
"CPV","1967","0","0","0","0"
"CPV","1968","0","0","0","0"
"CPV","1969","0","0","0","0"
"CPV","1970","0","0","0","0"
"CPV","1971","0","0","0","0"
"CPV","1972","0","0","0","0"
"CPV","1973","0","0","0","0"
"CPV","1974","0","0","0","0"
"CPV","1975","0","0","0","0"
"CPV","1976","0","0","0","0"
"CPV","1977","0","0","0","0"
"CPV","1978","0","0","0","0"
"CPV","1979","0","0","0","0"
"CPV","1980","0","0","0","0"
"CPV","1981","0","0","0","0"
"CPV","1982","0","0","0","0"
"CPV","1983","0","0","0","0"
"CPV","1984","0","0","0","0"
"CPV","1985","0","0","0","0"
"CPV","1986","0","0","0","0"
"CPV","1987","0","0","0","0"
"CPV","1988","0","0","0","0"
"CPV","1989","0","0","0","0"
"CPV","1990","0","0","0","0"
"CPV","1991","0","0","0","0"
"CPV","1992","0","0","0","0"
"CPV","1993","0","0","0","0"
"CPV","1994","0","0","0","0"
"CPV","1995","0","0","0","0"
"CPV","1996","0","0","0","0"
"CPV","1997","0","0","0","0"
"CPV","1998","0","0","0","0"
"CPV","1999","0","0","0","0"
"CPV","2000","0","0","0","0"
"CPV","2001","0","0","0","0"
"CPV","2002","0","0","0","0"
"CPV","2003","0","0","0","0"
"CPV","2004","0","0","0","0"
"CPV","2005","0","0","0","0"
"CPV","2006","0","0","0","0"
"CPV","2007","0","0","0","0"
"CPV","2008","0","0","0","0"
"CPV","2009","0","0","0","0"
"CPV","2010","0","0","0","0"
"CPV","2011","0","0","0","0"
"CPV","2012","0","0","0","0"
"CPV","2013","0","0","0","0"
"CPV","2014","0","0","0","0"
"CPV","2015","0","0","0","0"
"CPV","2016","0","0","0","0"
"CPV","2017","0","0","0","0"
"CPV","2018","0","0","0","0"
"CYM","1965","0","0","0","0"
"CYM","1966","0","0","0","0"
"CYM","1967","0","0","0","0"
"CYM","1968","0","0","0","0"
"CYM","1969","0","0","0","0"
"CYM","1970","0","0","0","0"
"CYM","1971","0","0","0","0"
"CYM","1972","0","0","0","0"
"CYM","1973","0","0","0","0"
"CYM","1974","0","0","0","0"
"CYM","1975","0","0","0","0"
"CYM","1976","0","0","0","0"
"CYM","1977","0","0","0","0"
"CYM","1978","0","0","0","0"
"CYM","1979","0","0","0","0"
"CYM","1980","0","0","0","0"
"CYM","1981","0","0","0","0"
"CYM","1982","0","0","0","0"
"CYM","1983","0","0","0","0"
"CYM","1984","0","0","0","0"
"CYM","1985","0","0","0","0"
"CYM","1986","0","0","0","0"
"CYM","1987","0","0","0","0"
"CYM","1988","0","0","0","0"
"CYM","1989","0","0","0","0"
"CYM","1990","0","0","0","0"
"CYM","1991","0","0","0","0"
"CYM","1992","0","0","0","0"
"CYM","1993","0","0","0","0"
"CYM","1994","0","0","0","0"
"CYM","1995","0","0","0","0"
"CYM","1996","0","0","0","0"
"CYM","1997","0","0","0","0"
"CYM","1998","0","0","0","0"
"CYM","1999","0","0","0","0"
"CYM","2000","0","0","0","0"
"CYM","2001","0","0","0","0"
"CYM","2002","0","0","0","0"
"CYM","2003","0","0","0","0"
"CYM","2004","0","0","0","0"
